"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME","ENTREZID","threshold"
"2387606",-0.371732972373342,8.0282794983398,-3.40191961013052,0.00129617173103673,0.00520021743633113,-1.72567733934865,"CHRM3","cholinergic receptor muscarinic 3","1131","Not Sig"
"2387711",-0.461199531687141,4.29672466447071,-5.62049322091466,7.65682830937357e-07,8.80075446045021e-06,5.44044358373209,"FMN2","formin 2","56776","Not Sig"
"2388085",1.12399941243907,6.06464370543158,3.61760771849531,0.000673893074699754,0.00297136627949044,-1.10851038806516,"KMO","kynurenine 3-monooxygenase","8564","Up"
"2388148",-0.0240168688071796,4.1185648387939,-0.446801013625554,0.656879167474254,0.765044042291962,-6.90108335966129,"WDR64","WD repeat domain 64","128025","Not Sig"
"2388219",1.23669333137619,5.93977822490096,7.99295434539368,1.33048872782281e-10,5.53908601550319e-09,13.9545600244027,"EXO1","exonuclease 1","9156","Up"
"2388525",0.134484336597349,7.59615174870253,1.66866103638414,0.101212004522685,0.191950493843599,-5.63104762333603,"SDCCAG8","SHH signaling and ciliogenesis regulator SDCCAG8","10806","Not Sig"
"2388794",0.262681883700467,7.07966847766343,1.58818207207148,0.118324228617959,0.216981970849778,-5.75704232052661,"ZBTB18","zinc finger and BTB domain containing 18","10472","Not Sig"
"2388960",-0.00848064448662544,5.31605933018487,-0.099900092973482,0.92080884758595,0.95145005738444,-6.99675776240821,"CATSPERE","catsper channel auxiliary subunit epsilon","257044","Not Sig"
"2389016",0.184926075438844,7.83057138976724,1.91823230538124,0.0605950369131712,0.127632283013953,-5.20528278242409,"DESI2","desumoylating isopeptidase 2","51029","Not Sig"
"2389062",0.226445908383871,8.39214556554164,1.42613689381416,0.15982130319172,0.274069471498685,-5.99348518295383,"COX20","cytochrome c oxidase assembly factor COX20","116228","Not Sig"
"2389130",-0.0458866906882793,6.88697720308734,-0.256133721905814,0.798860918729965,0.870236570080377,-6.96866006855624,"DRC8","dynein regulatory complex subunit 8","84288","Not Sig"
"2389247",0.530385076480209,6.63270389975542,5.50146239268499,1.1733966805154e-06,1.26979519836895e-05,5.02325179976111,"KIF26B","kinesin family member 26B","55083","Not Sig"
"2389718",0.147456275422988,6.73831120662728,1.73821920833715,0.0881071418077853,0.171621796312492,-5.51765693362766,"CNST","consortin, connexin sorting protein","163882","Not Sig"
"2389789",0.615737843175804,8.57633123075606,3.46369178404079,0.00107696426040287,0.00442588878561008,-1.55131130802683,"SCCPDH","saccharopine dehydrogenase (putative)","51097","Not Sig"
"2389834",-0.0105377695407407,5.90114015458168,-0.149077224982048,0.882070929972756,0.927286939740128,-6.99057032415908,"LINC01341","long intergenic non-protein coding RNA 1341","149134","Not Sig"
"2389996",-0.167274620675756,3.34179425389824,-2.64017801970326,0.0109209444750828,0.031418234066272,-3.69746326277965,"VN1R5","vomeronasal 1 receptor 5 (gene/pseudogene)","317705","Not Sig"
"2390050",-0.235486318900056,6.52584131651421,-2.75724193629647,0.00802922181471178,0.0242462891156017,-3.41772998099508,"NLRP3","NLR family pyrin domain containing 3","114548","Not Sig"
"2390089",-0.250627070385229,5.81595985576225,-2.79232256228251,0.00731122943267113,0.0224570849905839,-3.33214347876895,"OR2W5P","olfactory receptor family 2 subfamily W member 5 pseudogene","441932","Not Sig"
"2390102",-0.195949504470403,4.23650575536192,-1.80543427889751,0.0768130916626333,0.154025048791676,-5.40418354589111,"GCSAML","germinal center associated signaling and motility like","148823","Not Sig"
"2390135",-0.0703278011301673,5.33866490411114,-0.769873050980893,0.444868094089469,0.582926039945428,-6.70390129184875,"OR2G2","olfactory receptor family 2 subfamily G member 2","81470","Not Sig"
"2390142",0.00697543250825383,4.45860043199518,0.0665904313914481,0.947163831178419,0.967926781802034,-6.99956075993966,"OR2G3","olfactory receptor family 2 subfamily G member 3","81469","Not Sig"
"2390162",-0.0882161278156586,5.18968322347308,-0.985829112711458,0.328794347705554,0.469727551589989,-6.51510808257313,"OR9H1","olfactory receptor family 9 subfamily H member 1 pseudogene (gene/pseudogene)","81439","Not Sig"
"2390180",-0.119960855893887,6.55493749227539,-1.52282209053272,0.133878405994326,0.239246374469523,-5.85520787103313,"OR2W3","olfactory receptor family 2 subfamily W member 3","343171","Not Sig"
"2390243",-0.422108700851924,5.29723252604045,-5.45068465662216,1.4069736609843e-06,1.49247697599641e-05,4.84596229225029,"OR2L13","olfactory receptor family 2 subfamily L member 13","284521","Not Sig"
"2390253",-0.864597891435673,6.58537115772885,-4.55957365827627,3.16010498837372e-05,0.000213730873178095,1.82185952384307,"OR2L8","olfactory receptor family 2 subfamily L member 8","391190","Not Sig"
"2390259",-0.641972317515716,5.46361397484835,-5.08179894038512,5.1983977670882e-06,4.56591912415716e-05,3.57212101990794,"OR2AK2","olfactory receptor family 2 subfamily AK member 2","391191","Not Sig"
"2390298",-0.926525758782697,5.37343889287463,-4.80090229968415,1.38287258966271e-05,0.000105615574500576,2.62182569726017,"OR2L2","olfactory receptor family 2 subfamily L member 2","26246","Not Sig"
"2390307",-0.477231932821439,6.77011292061468,-4.16737392801725,0.000117082633448298,0.000664373767679942,0.560522774048517,"OR2L3","olfactory receptor family 2 subfamily L member 3","391192","Not Sig"
"2390322",-0.419287978677988,5.10404452539793,-3.1700997162099,0.00255760059313255,0.00921816712877689,-2.36191875256621,"OR2M5","olfactory receptor family 2 subfamily M member 5","127059","Not Sig"
"2390335",-0.0917493351273513,2.80666376103593,-1.38104452554443,0.173187894373432,0.29079554070132,-6.05511155017792,"OR2M2","olfactory receptor family 2 subfamily M member 2","391194","Not Sig"
"2390350",-0.386988195682347,3.81961886209048,-2.36763729660561,0.0216673749102837,0.0553272145185909,-4.31220348008245,"OR2M3","olfactory receptor family 2 subfamily M member 3","127062","Not Sig"
"2390355",-0.569418552920937,5.52530993549389,-4.97738595331151,7.49263553070742e-06,6.24461948755779e-05,3.21667842199516,"OR2M4","olfactory receptor family 2 subfamily M member 4","26245","Not Sig"
"2390489",0.2906034292741,8.22033029504814,5.25302397090595,2.8419873782899e-06,2.72803969422003e-05,4.16011695478057,"ZNF672","zinc finger protein 672","79894","Not Sig"
"2390518",0.261794874195127,5.91948268710723,3.22790244923972,0.00216404450164976,0.00797362753385897,-2.20603528992351,"PGBD2","piggyBac transposable element derived 2","267002","Not Sig"
"2390976",-0.183187728877179,7.88108870294477,-2.79107965464531,0.0073356207496124,0.0225194349120946,-3.33518945198994,"LINC00115","long intergenic non-protein coding RNA 115","79854","Not Sig"
"2391005",0.024535948505652,7.67109547720046,0.47339551386566,0.637917817820124,0.749458516782194,-6.88876334716933,"RNF223","ring finger protein 223","401934","Not Sig"
"2391150",-0.0361501899144958,8.0197218481358,-0.572359470141338,0.569551608984192,0.693384981490655,-6.83672683454352,"TNFRSF18","TNF receptor superfamily member 18","8784","Not Sig"
"2391172",-0.0495183710583369,7.62600934861691,-0.725352604073652,0.47149640095053,0.606906858556849,-6.73718964009522,"TNFRSF4","TNF receptor superfamily member 4","7293","Not Sig"
"2391188",-0.0220157151406237,8.61196648577955,-0.399958294492412,0.690829969915602,0.791518321160393,-6.92106405255409,"SDF4","stromal cell derived factor 4","51150","Not Sig"
"2391255",0.0200914900228844,7.33901052071549,0.41390712623391,0.680649024950241,0.783647122511756,-6.91534376315108,"UBE2J2","ubiquitin conjugating enzyme E2 J2","118424","Not Sig"
"2391302",0.022526199396288,7.89098993359639,0.42805056093507,0.670386843335005,0.775881727782249,-6.9093448184865,"ACAP3","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3","116983","Not Sig"
"2391360",-0.00579111181554737,8.62452192326634,-0.121145880721078,0.904043683689049,0.941247127462261,-6.99438433914913,"INTS11","integrator complex subunit 11","54973","Not Sig"
"2391425",0.131123032738338,7.27175606271008,1.62779782636317,0.109629041308324,0.204529990526998,-5.69572330649444,"DVL1","dishevelled segment polarity protein 1","1855","Not Sig"
"2391465",-0.408990790647271,10.471120183586,-3.64992174615778,0.000609951466970791,0.0027265722460386,-1.01408455084581,"MXRA8","matrix remodeling associated 8","54587","Not Sig"
"2391532",-0.0849408216658318,9.28925433045205,-1.04622841442152,0.300307742394799,0.439411933647007,-6.45428703909223,"CCNL2","cyclin L2","81669","Not Sig"
"2391647",-0.0584968414511557,9.46457979297806,-0.720362784104551,0.474536288588735,0.609643276024436,-6.74079959585769,"SSU72","SSU72 homolog, RNA polymerase II CTD phosphatase","29101","Not Sig"
"2391687",-0.0522906771660168,8.13231056567365,-0.458281128351871,0.648665213325593,0.758277227770193,-6.89585178835019,"NADK","NAD kinase","65220","Not Sig"
"2391744",-0.0710795580428067,5.70569294425207,-0.635429930653552,0.527942170228713,0.657828197503776,-6.798491531864,"CDK11A","cyclin dependent kinase 11A","728642","Not Sig"
"2391840",0.160380857641883,11.4673006080685,2.50182463719101,0.0155494051477451,0.0419639476099825,-4.01607643616443,"GNB1","G protein subunit beta 1","2782","Not Sig"
"2392095",-0.103957445328308,7.55908870473003,-1.78454819534553,0.0801848679964369,0.159492963082376,-5.43985126968252,"FAAP20","FA core complex associated protein 20","199990","Not Sig"
"2392161",-0.133538457544473,7.23926202039334,-2.17104375705194,0.034527056725037,0.0809898454659407,-4.72211330560591,"FAAP20","FA core complex associated protein 20","199990","Not Sig"
"2392267",-0.0941620329272466,7.08147532215145,-1.52790771151172,0.132612439292709,0.237427395580919,-5.84770457223098,"MORN1","MORN repeat containing 1","79906","Not Sig"
"2392404",-0.193148733499508,7.1277062810884,-2.35931359772308,0.0221099150754125,0.0561640323975654,-4.33014308036229,"LOC100129534","small nuclear ribonucleoprotein polypeptide N pseudogene","100129534","Not Sig"
"2392421",0.110106933813698,7.94486874034281,2.00139767145272,0.050594806132161,0.110515491450641,-5.05195971016321,"PEX10","peroxisomal biogenesis factor 10","5192","Not Sig"
"2392528",-0.00550013372475799,7.75908012112555,-0.104375167844106,0.917274268308831,0.949810599790454,-6.99629575196951,"PANK4","pantothenate kinase 4 (inactive)","55229","Not Sig"
"2392584",-0.0535220844284972,8.6445377315649,-0.634105876543892,0.528799039442056,0.658553081120261,-6.79933464480577,"TNFRSF14","TNF receptor superfamily member 14","8764","Not Sig"
"2392666",-0.062677232672689,6.18252516356968,-0.883378545985755,0.381108762578675,0.522685835448889,-6.61029140401042,"TTC34","tetratricopeptide repeat domain 34","100287898","Not Sig"
"2392945",-0.127975679181423,7.64442935511402,-1.90963764068989,0.0617187428416043,0.129503455546859,-5.22080730764477,"PRDM16-DT","PRDM16 divergent transcript","440556","Not Sig"
"2392985",-0.0685393909842436,6.04379380974362,-1.1532100486218,0.254111918044466,0.388151105348837,-6.33808121067333,"PRDM16-DT","PRDM16 divergent transcript","440556","Not Sig"
"2393538",0.128419870482374,6.87064517389823,3.04946736144421,0.00360557728703858,0.0123458566019783,-2.68107866608733,"WRAP73","WD repeat containing, antisense to TP73","49856","Not Sig"
"2393654",-0.203702007285288,7.73511637598132,-2.73985630425946,0.00840863279753919,0.0252021401315775,-3.45984840653744,"GFOD3P","Gfo/Idh/MocA-like oxidoreductase domain containing 3, pseudogene","57212","Not Sig"
"2393711",-0.0530089564340663,8.37136534290203,-0.905252608949619,0.36951825872622,0.511538766844204,-6.59081665770448,"LRRC47","leucine rich repeat containing 47","57470","Not Sig"
"2393740",0.00659493608242023,7.68675639350063,0.109310483151141,0.913378127396531,0.947380706004667,-6.99576276368367,"CEP104","centrosomal protein 104","9731","Not Sig"
"2393816",0.0222318869509834,8.08995085090151,0.434183491044999,0.665956372489681,0.772753741097072,-6.90668133171037,"C1orf174","chromosome 1 open reading frame 174","339448","Not Sig"
"2394361",8.71549511778369e-05,7.09010986208983,0.0021229295010201,0.998314294215651,0.999040506023219,-7.00179993017445,"NPHP4","nephrocystin 4","261734","Not Sig"
"2394478",-0.117914992652538,6.60858265985757,-1.92193421543344,0.0601164346911662,0.126842680596938,-5.19857741944144,"CHD5","chromodomain helicase DNA binding protein 5","26038","Not Sig"
"2394558",-0.314253664355302,7.60796714478154,-3.50682870745041,0.000945324421075536,0.00397773577371318,-1.42839406234827,"RPL22","ribosomal protein L22","6146","Not Sig"
"2394588",0.322646029178642,8.89576853965631,5.05407559336622,5.72945708129973e-06,4.96178436768874e-05,3.47750449675109,"ICMT","isoprenylcysteine carboxyl methyltransferase","23463","Not Sig"
"2394608",-0.156340315041398,7.95432075672726,-2.48778816620796,0.0161067443665257,0.04322035048642,-4.04765550813427,"GPR153","G protein-coupled receptor 153","387509","Not Sig"
"2394626",0.194875721602173,7.64153735815921,2.72483501405298,0.00874966006085866,0.0260501511699662,-3.49607911513264,"ACOT7","acyl-CoA thioesterase 7","11332","Not Sig"
"2394680",-0.0257673673379379,5.81464056123225,-0.308838911432853,0.758681423229108,0.841234033887254,-6.95363122476907,"HES2","hes family bHLH transcription factor 2","54626","Not Sig"
"2394699",-0.0932699710189802,8.45185790082032,-1.27058200548385,0.209548062253742,0.336198645147048,-6.19827462524413,"TNFRSF25","TNF receptor superfamily member 25","8718","Not Sig"
"2394726",-0.269887886883255,7.31151601226744,-3.40488229244389,0.001284755180254,0.00516318171856324,-1.71735950124427,"PLEKHG5","pleckstrin homology and RhoGEF domain containing G5","57449","Not Sig"
"2394784",0.00294104501043435,8.38606816604584,0.0374358581356476,0.970281222196186,0.981383144093386,-7.00109378403108,"NOL9","nucleolar protein 9","79707","Not Sig"
"2394817",-0.477962223291385,7.42973830832794,-6.35733772212863,5.28229517490185e-08,8.76176330781949e-07,8.06121334519715,"KLHL21","kelch like family member 21","9903","Not Sig"
"2394841",0.106099141854844,7.67431946896202,1.49448968118379,0.141108161026321,0.249092287460932,-5.89659036686331,"DNAJC11","DnaJ heat shock protein family (Hsp40) member C11","55735","Not Sig"
"2395123",0.473914412973227,5.15449396860967,2.31337680216815,0.0247007903691516,0.0614546283277263,-4.42823050462765,"UTS2","urotensin 2","10911","Not Sig"
"2395146",0.565869240805331,6.22580948740757,4.9117741173185,9.41709258096747e-06,7.59372426304487e-05,2.99462592421235,"TNFRSF9","TNF receptor superfamily member 9","3604","Not Sig"
"2395177",-0.500005613945635,9.57051825449943,-2.46934783267916,0.016866391916471,0.0449178647880753,-4.08893018873588,"ERRFI1","ERBB receptor feedback inhibitor 1","54206","Not Sig"
"2395245",-0.330951616863659,9.0145534950023,-4.93932479245225,8.55607884155038e-06,6.99843371911428e-05,3.08774035481392,"RERE","arginine-glutamic acid dipeptide repeats","473","Not Sig"
"2395490",0.165411165382412,10.9002306033341,1.24683244422509,0.218061176612361,0.34640683121106,-6.22759406464866,"ENO1","enolase 1","2023","Not Sig"
"2395545",-0.0639091195865626,6.64429739468359,-0.966416614113607,0.338321230539318,0.47926300716958,-6.53391714436222,"SLC2A7","solute carrier family 2 member 7","155184","Not Sig"
"2395564",0.126984027322632,6.77066954490419,1.16814091245092,0.248092348017032,0.381219689433997,-6.32100782899896,"SLC2A5","solute carrier family 2 member 5","6518","Not Sig"
"2395626",0.0640419747430121,7.62834356584871,0.990023397211337,0.3267596965877,0.467974993922302,-6.51099684878076,"GPR157","G protein-coupled receptor 157","80045","Not Sig"
"2395890",0.188501032175019,8.51306891975934,1.66275639503954,0.102394486453165,0.193809015506115,-5.64048218825071,"CLSTN1","calsyntenin 1","22883","Not Sig"
"2395965",0.0586080816936416,9.01919431591189,0.634373872180381,0.528625545740047,0.658381536088054,-6.79916413398461,"CTNNBIP1","catenin beta interacting protein 1","56998","Not Sig"
"2396009",0.0779567298631658,7.93246863939279,0.804996616012316,0.424497114736503,0.564466017789232,-6.67627259413063,"LZIC","leucine zipper and CTNNBIP1 domain containing","84328","Not Sig"
"2396121",0.00160877310896979,8.02030524930945,0.0179834046034317,0.985721105220467,0.991441566761456,-7.0016387277684,"DFFA","DNA fragmentation factor subunit alpha","1676","Not Sig"
"2396201",0.357558877793053,8.34746508187899,3.39008180446773,0.00134275672083848,0.00535327262857739,-1.75886671413863,"CASZ1","castor zinc finger 1","54897","Not Sig"
"2396362",-0.0852039472603066,6.45407462428067,-1.22574124148834,0.22583353581182,0.355363308318128,-6.25319493857117,"CIROZ","ciliated left-right organizer protein containing ZP-N domains","148345","Not Sig"
"2396415",-0.126566112277643,5.46934415374233,-1.84842116635557,0.0702468625009122,0.143459240165854,-5.32962594879597,"MASP2","MBL associated serine protease 2","10747","Not Sig"
"2396461",0.480499545273425,10.1637734033641,3.68311183661653,0.000550343002618106,0.00250177609058801,-0.916586550224851,"SRM","spermidine synthase","6723","Not Sig"
"2396480",-0.00635644167816451,9.87210834112764,-0.111767192534492,0.911439492257142,0.945904788725162,-6.99548827823169,"EXOSC10","exosome component 10","5394","Not Sig"
"2396537",0.182505055677362,8.51252953710766,2.61122801018647,0.0117698770408117,0.0333978037315079,-3.76522264029822,"MTOR","mechanistic target of rapamycin kinase","2475","Not Sig"
"2396750",-0.0872766746824967,7.57901180420888,-0.746444608194196,0.458769595956479,0.595399621261678,-6.72166075889419,"FBXO2","F-box protein 2","26232","Not Sig"
"2396781",0.426428336789208,8.33967998787047,4.26740872007237,8.41968172288781e-05,0.000499260814661863,0.877232247887853,"MAD2L2","mitotic arrest deficient 2 like 2","10459","Not Sig"
"2396817",0.0876563178343073,7.50483833873869,1.06150322405235,0.293379918641616,0.432437245645256,-6.43835629651739,"MTHFR","methylenetetrahydrofolate reductase","4524","Not Sig"
"2396848",-0.061687543028536,5.86077749324478,-0.788191737084533,0.434172805867905,0.573692978146143,-6.68964164671923,"NPPA","natriuretic peptide A","4878","Not Sig"
"2396858",-0.0861815395830812,6.76828670699304,-1.36006052974955,0.179694233699018,0.299037364385453,-6.0831630648655,"NPPB","natriuretic peptide B","4879","Not Sig"
"2397025",-0.966293667398704,8.92877300061419,-5.84042794618635,3.46410379243807e-07,4.44597017932095e-06,6.21657043437666,"DHRS3","dehydrogenase/reductase 3","9249","Not Sig"
"2397600",0.0435510711155693,5.94349618052077,0.530597649960057,0.59796261779368,0.718162011254253,-6.85987401140821,"TMEM51-AS1","TMEM51 antisense RNA 1","200197","Not Sig"
"2397695",-0.0512915215660552,7.79972653239951,-0.682922415017635,0.497695549717919,0.630635930276963,-6.76710652249738,"CASP9","caspase 9","842","Not Sig"
"2397732",0.29522531919333,6.98375218295822,3.4342944108593,0.00117648013803812,0.00477864999416074,-1.63453699426815,"AGMAT","agmatinase (putative)","79814","Not Sig"
