"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010828","GO:0010828","positive regulation of D-glucose transmembrane transport",39,-0.739603286506203,-2.17447459826814,2.54086411204748e-06,7.39243606032171e-05,5.21972314042002e-05,1455,"tags=31%, list=8%, signal=28%","1389/25999/8660/718/3667/28999/5797/5295/10580/3479/2719/9370"
"GO:0007272","GO:0007272","ensheathment of neurons",153,-0.523689357605884,-1.89969410056724,2.54787261386474e-06,7.39243606032171e-05,5.21972314042002e-05,1489,"tags=27%, list=9%, signal=25%","7368/51090/23136/163175/4155/5728/26022/3691/56288/27242/23175/5376/9639/7851/4653/5653/9331/5915/81846/9444/6663/83700/1959/4916/10810/4664/3400/1902/6326/5803/1272/2824/5354/225/5010/287/58494/5764/84668/6285/3479/4915"
"GO:0008366","GO:0008366","axon ensheathment",153,-0.523689357605884,-1.89969410056724,2.54787261386474e-06,7.39243606032171e-05,5.21972314042002e-05,1489,"tags=27%, list=9%, signal=25%","7368/51090/23136/163175/4155/5728/26022/3691/56288/27242/23175/5376/9639/7851/4653/5653/9331/5915/81846/9444/6663/83700/1959/4916/10810/4664/3400/1902/6326/5803/1272/2824/5354/225/5010/287/58494/5764/84668/6285/3479/4915"
"GO:0010001","GO:0010001","glial cell differentiation",253,-0.464781106356246,-1.78099854659815,2.67224084158326e-06,7.71687953829982e-05,5.44880934636646e-05,2421,"tags=28%, list=14%, signal=24%","64398/7133/4613/79628/10319/10397/79809/6886/666/6497/6654/55553/26227/1191/28514/6279/54587/375387/56978/650/163175/146433/3913/5728/26022/2043/3691/56288/3459/27242/3572/9639/274/1021/4653/7099/9331/4774/55107/9444/4919/1840/6663/28999/5209/7431/23500/1959/4916/4035/10810/3569/4664/3400/2908/1902/5803/9839/1272/2824/5354/8613/4781/5764/2255/3908/5649/6285/3479/4915/2247"
"GO:0007611","GO:0007611","learning or memory",261,-0.458313378461262,-1.76233142433096,2.74130466432509e-06,7.87932943470263e-05,5.56351354894507e-05,2643,"tags=29%, list=15%, signal=25%","2334/25/64478/84896/590/139065/123803/7846/2740/11202/2628/577/8516/196500/9369/6446/4297/2890/6863/1827/1979/57030/109/4130/1813/338811/10231/7122/57144/3356/1620/5153/5728/5350/1050/2904/3269/9867/5578/57502/10411/139411/2534/7881/29767/4739/7067/3776/7436/4208/55902/1393/9378/5176/6517/8850/894/477/5071/23236/4212/6326/6869/5803/5621/8622/93986/2353/5577/5764/5649/1956/6285/4915/3815/4311"
"GO:0042391","GO:0042391","regulation of membrane potential",442,-0.406784100501407,-1.64401191098894,2.77820952711399e-06,7.94826362850148e-05,5.6121872748457e-05,2267,"tags=23%, list=13%, signal=20%","1128/8898/2897/5530/79845/4297/2890/666/775/23327/153/6910/64208/3742/64091/6863/2852/10399/57030/4088/1813/23171/8620/11280/9465/259232/2894/219736/65018/785/63895/55800/3759/3749/6329/6648/5728/1824/5350/2904/4882/3764/30820/57502/817/3745/154/1811/274/665/6330/4057/4653/6335/3736/3791/148/6328/3776/213/11149/4208/482/131096/6332/23111/9378/54532/9472/3753/6622/1906/4916/4887/340273/375611/2892/477/2893/5071/55022/8001/6326/8671/6869/22871/845/781/10060/4233/30819/287/1634/5649/5348/857/4915/1756/2273/948"
"GO:1905952","GO:1905952","regulation of lipid localization",148,-0.515469538526476,-1.85638129175382,2.91786326982399e-06,8.30915600587379e-05,5.86700967411979e-05,1623,"tags=24%, list=9%, signal=22%","6342/150684/160518/5465/185/1408/114897/2182/3690/654/8660/338/718/57104/1601/1950/80820/123/5360/1906/4035/22925/3569/23461/5071/2180/5321/84417/857/32/3952/5468/10351/4023/948/9370"
"GO:0051231","GO:0051231","spindle elongation",13,0.885446171586045,2.06515569774909,2.95730747652693e-06,8.34421939821889e-05,5.89176757515699e-05,679,"tags=62%, list=4%, signal=59%","3832/9055/9493/29127/24137/55143/9212/332"
"GO:2000146","GO:2000146","negative regulation of cell motility",297,-0.440859803300175,-1.71917007865838,2.95028451239041e-06,8.34421939821889e-05,5.89176757515699e-05,2129,"tags=27%, list=12%, signal=24%","11188/6910/79685/4780/493/161742/153090/93649/1813/657/6347/7122/9750/4163/57406/4856/94/23143/56940/652/5728/2043/90627/84830/54538/80312/7075/1545/51474/4804/5734/4739/54328/79772/247/28984/4208/482/9270/4345/90102/653/22998/23189/2192/5793/1830/5176/1843/4286/127435/5797/79812/89795/114757/4035/23236/6376/1803/8434/3204/56999/9839/9314/10395/9353/4223/80031/1634/6387/6366/56477/22915/2247/347/5468/7049/6422/9370"
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis",120,0.514157788595404,1.89482166804741,3.2466911175674e-06,9.11890276902149e-05,6.43876354293828e-05,2978,"tags=35%, list=17%, signal=29%","54443/51203/10112/5347/55165/1894/9493/29127/55964/26586/24137/3925/128239/11113/55143/9212/1072/9585/332/1058/9897/375/9700/6242/23636/389/51510/26073/9094/382/92421/55770/10097/65125/8766/10096/10801/128866/54536/9110/288/23176"
"GO:0034508","GO:0034508","centromere complex assembly",29,0.748384410743422,2.15362205886465,3.31489219170839e-06,9.26813721418105e-05,6.54413645119082e-05,732,"tags=41%, list=4%, signal=40%","1063/9787/2491/64105/1062/401541/9735/11339/55355/201254/79172/1058"
"GO:0015749","GO:0015749","monosaccharide transmembrane transport",105,-0.572338093881789,-1.96565715709231,3.33875613857705e-06,9.29261946080878e-05,6.56142311396471e-05,1455,"tags=22%, list=8%, signal=20%","1389/25999/154091/8660/5473/718/3667/6443/28999/6517/5797/1906/6523/375611/55022/5295/286753/10580/32/3479/3952/2719/9370"
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint",48,0.660645803384912,2.08539263417025,3.37946082809135e-06,9.36354214125672e-05,6.61150088985535e-05,1959,"tags=48%, list=11%, signal=43%","57082/221150/10403/11130/891/79968/55143/5888/9212/220134/348654/675/332/672/4085/9675/79184/55159/11200/580/51143/51451/23476"
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation",64,-0.652773481410919,-2.09367524695954,3.54323691970575e-06,9.77329609556505e-05,6.90082394652156e-05,1977,"tags=39%, list=11%, signal=35%","2852/2263/93649/657/4313/30008/652/6648/5728/4217/28984/4208/8490/10203/3725/3248/1906/9510/1264/4921/57447/3479/2247/5468/9370"
"GO:0006275","GO:0006275","regulation of DNA replication",110,0.529991881782997,1.93554399267927,3.59685237782304e-06,9.87689239999533e-05,6.97397223256479e-05,2579,"tags=36%, list=15%, signal=31%","983/990/79733/890/4173/8655/5111/90381/79915/8317/1017/79075/8914/8607/4172/4171/4175/144455/3980/10269/26271/86/4683/9767/29844/253980/10856/4176/23560/11177/5753/1660/1602/6742/64769/1027/10926/10445/57695/5001"
"GO:0048545","GO:0048545","response to steroid hormone",330,-0.43361838573248,-1.70591678947451,3.67132181724168e-06,0.00010036577999046,7.08672459318791e-05,2455,"tags=27%, list=14%, signal=23%","2796/3727/81606/5290/10521/23411/6446/406/11240/8313/55128/3931/27086/7538/51389/114907/2852/49/2104/552/55325/374/6258/4246/5465/678/54206/1408/1050/167465/5732/84830/57658/5578/9420/654/8648/1373/5139/10413/25959/153222/1601/3725/6663/8837/687/5730/5176/1843/249/5243/1906/4916/4250/477/3569/5071/5187/2908/6934/6869/301/4306/5105/8611/1446/10628/3158/2353/2354/11170/9353/8644/55885/1828/8626/6586/358/1036/857/6285/7035/3479/2690/6898/6422/9370"
"GO:0046683","GO:0046683","response to organophosphorus",125,-0.545664908635283,-1.92005428131448,3.87550108679413e-06,0.00010547879285341,7.44774917750936e-05,2166,"tags=31%, list=13%, signal=27%","6263/51763/5908/2039/3709/3625/374/9465/444/4327/54206/7056/4882/3764/10411/1373/1811/196/5139/64805/9693/4907/1393/9472/1843/3753/4435/5187/1902/5311/5138/3158/2353/10060/2354/358/1036/2819/9370"
"GO:0044241","GO:0044241","lipid digestion",22,-0.834955664146173,-2.16462826898607,3.9075848691368e-06,0.000105883500132425,7.47632514261925e-05,140,"tags=23%, list=1%, signal=23%","51474/358/1645/3952/948"
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation",190,-0.491514271426207,-1.83456999211361,3.9856016124847e-06,0.000107523839992953,7.59214785462229e-05,2617,"tags=36%, list=15%, signal=31%","51162/3516/6868/3339/7424/1001/151306/4613/23411/6369/4853/26051/405/2263/7423/2324/657/374/94/4609/3037/185/3164/652/2138/6489/3690/5578/3357/1012/9420/654/8660/116039/3912/8829/283/3791/10413/1960/6776/8324/1950/653/5629/3725/8837/2260/2152/5587/3915/9037/130497/6934/2246/6869/2252/10000/7010/93986/5764/8626/6387/3481/2255/1956/858/3479/2247"
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis",48,-0.690264609089468,-2.09195009767103,4.04852319611284e-06,0.000108365773392443,7.65159590682252e-05,1630,"tags=38%, list=9%, signal=34%","57406/5334/23090/55366/23228/7099/468/9444/5608/4883/57561/3397/3910/1149/4857/216/11096/9370"
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization",323,-0.43173099133588,-1.69610566342463,4.05204485128628e-06,0.000108365773392443,7.65159590682252e-05,2366,"tags=28%, list=14%, signal=25%","119/8936/7082/1436/6369/6710/90952/51763/4089/6863/5829/79822/11078/10435/2039/683/4088/154796/84952/2006/22899/10174/10602/23075/51429/93661/11346/64411/10163/5581/5159/3690/5962/9639/10411/51474/274/2059/85458/9475/6840/4653/8829/5734/29767/25959/4739/2241/28984/9270/10788/395/90102/5629/10178/22998/55243/23189/10391/23500/5587/83700/9037/1906/4035/10810/120/5071/1902/6376/1073/81553/1946/6869/10979/390/1901/10395/5295/6711/25802/2824/11170/4233/7111/9353/5063/2934/6387/130271/6366/6422"
"GO:0001570","GO:0001570","vasculogenesis",78,-0.617547073545783,-2.04692123542339,4.24168152052278e-06,0.000112946246894959,7.9750184341203e-05,2381,"tags=42%, list=14%, signal=37%","23462/6237/1969/6910/161742/57493/57007/64321/93649/154796/54922/3037/10266/5159/4882/7075/133/8829/9693/3791/10413/25976/23414/9444/55273/3696/4435/8322/7048/947/857/4915/7049"
"GO:0009636","GO:0009636","response to toxic substance",240,-0.469844201630989,-1.80022780648162,4.35705343846817e-06,0.000115518257327663,8.15662544787644e-05,1797,"tags=23%, list=10%, signal=21%","1813/3625/11280/2053/2098/7507/65018/5783/84293/5581/4155/6648/5446/5578/4493/84883/1012/1545/1373/128/196/6335/213/4257/9429/27244/468/4502/7173/1193/1356/11185/5243/1906/222962/114757/23135/2946/4131/6581/5071/217/847/4501/6649/64757/2353/5743/11254/10516/216/4499/2878/10249/3043/948"
"GO:0141162","GO:0141162","negative regulation of cAMP/PKA signal transduction",27,-0.788447747323415,-2.14733937063949,4.48925196969854e-06,0.000118512398564874,8.36803868397388e-05,1813,"tags=52%, list=11%, signal=46%","5152/5153/50940/5139/5136/4887/1902/8654/8622/5138/27115/5140/5137/5577"
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process",79,-0.614521647655322,-2.03162200269941,4.56771864170205e-06,0.00012006853574833,8.47791593147218e-05,1603,"tags=29%, list=9%, signal=27%","9563/650/27122/5562/133/654/338/1601/9444/3973/653/5629/2494/6591/2908/2246/8622/5105/2770/115330/8644/1958/3952"
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway",154,-0.512460939060012,-1.86106183754172,4.64240219044189e-06,0.000120300218655068,8.49427482344869e-05,2302,"tags=31%, list=13%, signal=27%","11240/5530/11251/3576/493/2852/10268/10399/1813/57406/112609/7275/408/10266/3690/5578/133/154/5064/2788/9475/5139/718/5653/25818/2869/115207/29767/8490/9378/157/6622/57561/5997/1906/9397/11343/9737/23236/9628/5311/5138/5140/4233/9353/6586/858"
"GO:0072073","GO:0072073","kidney epithelium development",148,-0.509590797587526,-1.8352099443075,4.63912848561698e-06,0.000120300218655068,8.49427482344869e-05,2090,"tags=32%, list=12%, signal=29%","4089/4853/7482/2263/1948/28514/4088/7021/2045/8642/650/4609/4087/26249/3913/652/2138/2043/7481/25937/79192/55366/38/5915/168667/6492/10413/25959/4208/5175/28999/2260/1906/4435/130497/847/5311/2246/10252/9353/947/8842/358/1910/2247/2719/6422/9370"
"GO:0007596","GO:0007596","blood coagulation",230,-0.464050965732908,-1.76717352434016,4.65476378473521e-06,0.000120300218655068,8.49427482344869e-05,1514,"tags=19%, list=9%, signal=18%","3356/966/7056/114897/1465/10218/84830/3690/5578/3572/1511/221037/10398/7301/150/7099/79057/64805/170692/710/2192/2152/2159/1906/284/3569/6812/5321/2162/51129/7450/6403/7103/23452/7980/2157/5627/9068/857/7035/22915/6288/3043/948"
"GO:0061448","GO:0061448","connective tissue development",292,-0.442075321249146,-1.71564994757634,4.60704974910617e-06,0.000120300218655068,8.49427482344869e-05,1965,"tags=27%, list=11%, signal=24%","3570/7482/55553/2734/1435/4041/51222/4088/657/3373/8609/4856/94/285590/3200/650/2487/1836/54206/652/10865/7481/5159/4882/1513/5745/3690/5562/5019/4094/654/8648/38/1116/116039/11145/5915/5744/4774/2822/7067/4208/55790/3202/6935/653/2494/79068/23111/3491/59/8837/4256/2260/6591/57561/1906/10891/3696/3400/130497/6660/3158/64641/84649/7048/947/1958/4781/80310/2202/7704/3479/2690/3952/2247/5468/4969/4023"
"GO:0000212","GO:0000212","meiotic spindle organization",22,0.786923329323527,2.12628077376379,4.798556769514e-06,0.000122472708254276,8.64767208168367e-05,1213,"tags=50%, list=7%, signal=47%","9133/6790/259266/221150/10403/348235/7283/220134/9897/9700/26271"
"GO:0002227","GO:0002227","innate immune response in mucosa",19,0.815550177329268,2.11688006027615,4.78743862328044e-06,0.000122472708254276,8.64767208168367e-05,621,"tags=42%, list=4%, signal=41%","8343/85236/8339/8349/92747/8970/6036/8347"
"GO:0046323","GO:0046323","D-glucose import",70,-0.632400029444271,-2.04951959843948,4.76949112140208e-06,0.000122472708254276,8.64767208168367e-05,1151,"tags=21%, list=7%, signal=20%","1389/8660/3667/6443/28999/6517/55022/5295/286753/10580/32/3479/3952/2719/9370"
"GO:0006399","GO:0006399","tRNA metabolic process",195,0.458801920620553,1.80812038923251,4.8745127576732e-06,0.000123897223026644,8.74825560598504e-05,6162,"tags=62%, list=36%, signal=40%","84520/2058/3376/6897/10248/4141/8565/8270/55157/27304/55699/7453/3028/24140/10557/54517/55039/9692/2975/2193/6894/9329/55226/112858/64118/5441/26995/9836/84267/283989/80222/116461/51504/25917/16/207/23438/10799/4677/4234/55621/55250/54920/79691/25940/81605/55253/10940/339175/54938/2976/2926/92935/144233/11128/150962/2617/7407/10056/26610/8846/51605/54931/54913/79074/10775/55152/84705/138716/64172/51002/81627/283742/23395/51067/112970/142940/833/83707/11062/5917/51654/79828/55006/221078/8518/285381/113179/129450/79042/54522/10785/9328/55798/112487/6301/51095/54888/5393/79731/55687/93587/55278/5435/23404/127253/23536/51493/134637/79587/158234/79979/283459/80745/83480/124454/63899/81890/146712/27037/51637"
"GO:0098754","GO:0098754","detoxification",141,-0.526824758329941,-1.88354885498352,4.92255053377243e-06,0.000124603326474215,8.79811284485383e-05,1509,"tags=22%, list=9%, signal=20%","84293/5581/6648/4493/84883/128/213/4257/9429/27244/4502/7173/1193/1356/5243/222962/114757/2946/6581/217/847/4501/6649/64757/5743/10516/216/4499/2878/3043/948"
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling",71,0.590146637101926,2.01836560019723,4.97812430140111e-06,0.000125493617122616,8.86097535270966e-05,1958,"tags=37%, list=11%, signal=33%","51514/983/5347/990/4582/1111/90381/641/29980/1017/5591/2177/672/8870/595/146956/4683/51360/79184/55159/11200/63967/29086/80279/11073/4998"
"GO:0051607","GO:0051607","defense response to virus",304,0.403853198813011,1.65171230160881,5.00530683825157e-06,0.000125663846375859,8.87299506536025e-05,3349,"tags=28%, list=19%, signal=23%","3627/4283/5366/4939/684/4321/115362/2537/6772/4940/4938/91543/282616/3429/83666/3921/10859/51728/8673/23586/6036/3687/4599/10964/29108/2633/11274/10379/55601/140739/151636/54512/56915/3434/10269/4343/64135/8399/103/9217/8638/951/4277/3437/4686/4615/9447/81622/51284/55284/29110/9868/60489/1660/54541/6693/7706/54606/84166/115004/57169/3659/3609/164668/3433/6039/81570/5245/54920/6502/10155/200316/6773/80149/3669/81030/8772/51251/255520/6737/440275/2635/7187/6895/9641/5987"
"GO:0045143","GO:0045143","homologous chromosome segregation",58,0.623983806949505,2.01867606301254,5.13012518833109e-06,0.000128273983875709,9.05729419214979e-05,1088,"tags=22%, list=6%, signal=21%","9134/10388/83990/5347/57082/9319/11130/9232/84057/55706/2177/898/9700"
"GO:0050890","GO:0050890","cognition",306,-0.436833496471507,-1.7061395517249,5.1860239568355e-06,0.00012914669375909,9.11891534025284e-05,2643,"tags=27%, list=15%, signal=23%","2334/25/64478/84896/590/139065/123803/7846/2740/11202/2628/577/8516/196500/9369/6446/1128/4297/2890/6863/1827/1979/57030/109/4130/1813/338811/10231/7122/57144/55084/3356/1620/5153/5728/5350/1050/2904/3269/9867/11036/5578/57502/10411/139411/2534/7881/29767/4739/7067/3776/7436/4208/7991/55902/3973/1393/9378/5176/6517/8850/894/477/5071/23236/4212/6326/6869/5803/5621/8622/93986/2353/11170/5577/5764/10752/5649/1956/6285/4915/3815/4311"
"GO:0003007","GO:0003007","heart morphogenesis",259,-0.452837150248001,-1.74049836465668,5.22724831261321e-06,0.000129648404721306,9.15434063575641e-05,2591,"tags=33%, list=15%, signal=28%","26160/659/2296/1499/23493/55212/90/4634/3516/2627/5292/10427/55081/140706/6091/6474/23462/8313/182/54798/6654/4089/6910/4853/57493/5460/4036/2263/28514/64321/4088/657/2006/7291/7122/8642/94/650/3037/4087/652/2138/7481/3764/10087/3357/27031/8829/5915/10413/55742/3084/4208/23414/653/5629/10512/2348/3725/3491/4889/6591/55273/1906/4887/7273/9249/60485/5311/7010/1901/4886/10395/10252/8854/10060/9510/9353/7048/1363/23768/6586/11096/7049/5950"
"GO:0051384","GO:0051384","response to glucocorticoid",127,-0.545944084723796,-1.92510641665922,5.43769178343152e-06,0.000134326273734487,9.48464015998244e-05,1449,"tags=25%, list=8%, signal=23%","678/54206/1050/5578/654/1373/8837/687/5730/5176/1843/249/5243/1906/4916/3569/5071/2908/301/5105/3158/2353/2354/11170/9353/6586/358/1036/6285/2690/6898/9370"
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",340,-0.418451656620889,-1.65200515307491,5.64771065087717e-06,0.000138956272854182,9.81155964021861e-05,2713,"tags=29%, list=16%, signal=25%","90/4090/55198/25/26060/7041/5926/3516/6868/57190/9350/8516/58533/1001/168002/64398/23411/2200/23089/6497/4089/4853/79685/161742/1028/5829/5460/494470/4036/2734/26524/93649/4088/7021/375387/657/3625/2662/7122/222223/94/56940/650/27122/5654/5465/4053/4087/652/9372/80312/23090/348093/7044/53918/64388/654/4093/168667/8425/3791/92/4774/3547/28984/1601/6935/653/56963/2348/25928/3725/23111/3491/1003/3248/6424/55273/3696/4435/3397/2331/1149/10979/9839/54756/10252/2353/51232/7048/1958/2255/858/857/10253/5468/7049/2719/6422/91851"
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process",94,-0.576871411931389,-1.95561011121691,5.77845200111372e-06,0.000141606606608966,9.99869698326493e-05,2361,"tags=32%, list=14%, signal=28%","23411/23038/27198/2852/2329/9023/650/27122/37/23175/5562/55294/150/2822/338442/653/5629/6591/8850/33/1149/8622/51129/5140/84649/83643/8644/32/347/63924"
